Date,code,Open,High,Low,Close,Volume
2020-08-19,1332,462.7,473.35,459.79,471.41,1187521
2020-08-18,1332,468.51,469.47,460.77,468.51,1033282
2020-08-17,1332,465.6,470.43,461.73,467.54,880078
2020-08-14,1332,475.28,475.28,469.47,473.35,1407669
2020-08-13,1332,483.02,484.95,468.51,474.32,2080823
2020-08-12,1332,465.6,476.24,465.6,473.35,2473081
2020-08-11,1332,450.11,462.7,450.11,461.73,1874414
2020-08-07,1332,447.2,448.18,441.39,447.2,1364385
2020-08-06,1332,450.11,457.86,447.2,451.09,1477920
2020-08-05,1332,448.18,453.01,441.39,452.05,1626578
2020-08-04,1332,448.18,456.89,444.3,456.89,1870901
2020-08-03,1332,430.76,452.05,428.82,450.11,3735191
2020-07-31,1332,436.57,436.57,424.95,424.95,1979271
2020-07-30,1332,443.34,443.34,436.57,439.46,1054461
2020-07-29,1332,444.3,446.24,439.46,443.34,1521411
2020-07-28,1332,452.05,453.98,447.2,447.2,1109008
2020-07-27,1332,447.2,453.01,441.39,453.01,1428952
2020-07-22,1332,459.79,459.79,448.18,448.18,1042684
2020-07-21,1332,454.95,460.77,453.01,457.86,1110867
2020-07-20,1332,458.82,458.82,451.09,458.82,755075
2020-07-17,1332,462.7,462.7,453.98,455.92,986071
2020-07-16,1332,458.82,470.43,456.89,461.73,2346322
2020-07-15,1332,453.98,459.79,453.01,458.82,2023486
2020-07-14,1332,451.09,453.98,445.28,448.18,1044647
2020-07-13,1332,442.37,452.05,442.37,451.09,2027205
2020-07-10,1332,448.18,448.18,433.65,434.61,2673808
2020-07-09,1332,451.09,451.09,444.3,445.28,1618314
2020-07-08,1332,452.05,459.79,447.2,452.05,1923174
2020-07-07,1332,454.95,455.92,448.18,452.05,1556226
2020-07-06,1332,448.18,458.82,445.28,457.86,2002619
2020-07-03,1332,453.01,454.95,443.34,448.18,1859124
2020-07-02,1332,446.24,455.92,446.24,452.05,1900241
2020-07-01,1332,455.92,455.92,442.37,446.24,1914497
2020-06-30,1332,449.14,455.92,449.14,453.01,1906439
2020-06-29,1332,453.01,454.95,440.43,441.39,2552320
2020-06-26,1332,455.92,457.86,446.24,456.89,2441675
2020-06-25,1332,459.79,459.79,451.09,453.98,2285785
2020-06-24,1332,469.47,471.41,459.79,463.66,2221941
2020-06-23,1332,472.38,476.24,466.57,472.38,1773690
2020-06-22,1332,473.35,473.35,467.54,469.47,1588045
2020-06-19,1332,477.22,478.18,472.38,476.24,1465728
2020-06-18,1332,468.51,476.24,466.57,476.24,2496016
2020-06-17,1332,480.12,481.09,463.66,470.43,4261337
2020-06-16,1332,478.18,487.87,473.35,486.91,3195201
2020-06-15,1332,475.28,480.12,456.89,457.86,3133940
2020-06-12,1332,468.51,476.24,458.82,473.35,3375680
2020-06-11,1332,498.51,498.51,476.24,476.24,3212970
2020-06-10,1332,504.32,509.16,500.44,504.32,2079583
2020-06-09,1332,507.22,514.96,498.51,501.42,2803459
2020-06-08,1332,500.44,500.44,488.83,500.44,2522565
2020-06-05,1332,486.91,495.61,485.92,495.61,1687221
2020-06-04,1332,491.72,494.64,483.02,486.91,2060781
2020-06-03,1332,494.64,497.54,486.91,488.83,2852014
2020-06-02,1332,487.87,492.71,483.02,487.87,1927514
2020-06-01,1332,484.95,489.8,479.14,481.09,1853545
2020-05-29,1332,493.67,494.64,482.06,483.02,2951603
2020-05-28,1332,493.67,500.44,487.87,493.67,2979082
2020-05-27,1332,485.92,489.8,476.24,487.87,2596122
2020-05-26,1332,475.28,488.83,474.32,483.02,3612048
2020-05-25,1332,464.63,472.38,462.7,472.38,2810587
2020-05-22,1332,458.82,459.79,450.11,452.05,2613063
2020-05-21,1332,471.41,476.24,458.82,459.79,3376920
2020-05-20,1332,449.14,472.38,447.2,469.47,5891738
2020-05-19,1332,453.98,455.92,448.18,448.18,2610687
2020-05-18,1332,435.6,445.28,432.68,442.37,2758108
2020-05-15,1332,446.24,446.24,420.1,431.72,4987383
2020-05-14,1332,455.92,457.86,446.24,447.2,2047970
2020-05-13,1332,454.95,459.79,451.09,457.86,2261713
2020-05-12,1332,459.79,464.63,456.89,460.77,1518209
2020-05-11,1332,459.79,463.66,455.92,463.66,2422874
2020-05-08,1332,451.09,456.89,446.24,456.89,2187952
2020-05-07,1332,440.43,448.18,439.46,443.34,1894042
2020-05-01,1332,464.63,464.63,446.24,446.24,2402832
2020-04-30,1332,463.66,472.38,463.66,464.63,3066893
2020-04-28,1332,457.86,458.82,448.18,455.92,1866252
2020-04-27,1332,453.01,456.89,445.28,455.92,2199006
2020-04-24,1332,453.98,455.92,447.2,450.11,1628232
2020-04-23,1332,443.34,459.79,443.34,459.79,2260061
2020-04-22,1332,444.3,447.2,439.46,443.34,2279070
2020-04-21,1332,452.05,454.95,446.24,449.14,1747965
2020-04-20,1332,449.14,453.01,444.3,453.01,1874414
2020-04-17,1332,455.92,457.86,447.2,453.01,2340125
2020-04-16,1332,439.46,449.14,436.57,449.14,2142393
2020-04-15,1332,453.98,455.92,441.39,444.3,4017221
2020-04-14,1332,453.98,462.7,453.98,461.73,2479280
2020-04-13,1332,459.79,466.57,453.98,456.89,2364815
2020-04-10,1332,464.63,464.63,446.24,455.92,3835812
2020-04-09,1332,456.89,464.63,453.98,461.73,2855320
2020-04-08,1332,449.14,456.89,441.39,454.95,4162162
2020-04-07,1332,448.18,455.92,431.72,441.39,4813929
2020-04-06,1332,412.36,438.49,410.43,436.57,5347409
2020-04-03,1332,396.86,410.43,394.94,404.62,4754217
2020-04-02,1332,416.24,416.24,396.86,400.75,5718594
2020-04-01,1332,439.46,441.39,417.2,421.08,8505937
2020-03-31,1332,490.76,499.48,452.05,462.7,7538255
2020-03-30,1332,481.09,500.44,481.09,500.44,3948728
2020-03-27,1332,489.35,494.15,474.0,494.15,6669136
2020-03-26,1332,466.33,499.92,466.33,490.31,4208959
2020-03-25,1332,478.8,480.72,457.69,473.04,4586854
2020-03-24,1332,440.42,461.53,434.65,460.58,4410309
2020-03-23,1332,438.5,445.23,417.4,441.38,5259793
2020-03-19,1332,463.45,477.85,444.25,446.18,5886144
2020-03-18,1332,428.9,467.28,424.11,440.42,5702720
2020-03-17,1332,387.66,431.79,383.8,424.11,7054536
2020-03-16,1332,403.95,420.27,394.36,395.33,4078582
2020-03-13,1332,390.53,409.71,381.9,394.36,5373912
2020-03-12,1332,436.59,449.05,422.2,426.03,4881584
2020-03-11,1332,455.77,469.2,449.05,450.02,3280166
2020-03-10,1332,432.74,453.86,418.35,450.98,5665305
2020-03-09,1332,451.93,454.82,435.63,438.5,5645817
2020-03-06,1332,481.67,486.48,466.33,472.09,3892865
2020-03-05,1332,497.03,499.92,487.43,490.31,2450172
2020-03-04,1332,489.35,492.24,484.56,487.43,2925928
2020-03-03,1332,521.03,521.03,493.19,495.11,2870068
2020-03-02,1332,485.53,516.22,485.53,507.59,4673356
2020-02-28,1332,493.19,506.63,485.53,490.31,5022174
2020-02-27,1332,525.83,525.83,512.38,516.22,3308930
2020-02-26,1332,539.26,540.22,520.07,526.78,4369144
2020-02-25,1332,547.88,558.43,544.05,546.93,2792425
2020-02-21,1332,583.39,585.3,569.96,569.96,1648942
2020-02-20,1332,592.03,592.98,583.39,585.3,1370679
2020-02-19,1332,590.11,595.86,587.23,592.03,1721685
2020-02-18,1332,590.11,592.98,587.23,592.03,1053438
2020-02-17,1332,585.3,592.03,581.47,591.06,1125245
2020-02-14,1332,596.82,597.79,589.15,591.06,2401294
2020-02-13,1332,596.82,597.79,591.06,596.82,1463849
2020-02-12,1332,599.7,600.67,591.06,594.91,1889165
2020-02-10,1332,589.15,599.7,588.18,594.91,2451110
2020-02-07,1332,588.18,591.06,580.52,584.35,2087075
2020-02-06,1332,598.74,606.42,590.11,591.06,4193743
2020-02-05,1332,566.12,594.91,553.64,592.98,7921840
2020-02-04,1332,567.08,568.04,559.41,560.37,3414398
2020-02-03,1332,567.08,576.67,565.15,571.87,2142416
2020-01-31,1332,572.83,581.47,569.96,577.63,2219641
2020-01-30,1332,577.63,579.56,566.12,569.0,2434122
2020-01-29,1332,573.79,584.35,572.83,583.39,2569502
2020-01-28,1332,567.08,578.58,565.15,576.67,2360441
2020-01-27,1332,567.08,572.83,560.37,571.87,2690186
2020-01-24,1332,583.39,583.39,575.72,576.67,1687087
2020-01-23,1332,589.15,589.15,579.56,579.56,2564394
2020-01-22,1332,591.06,594.91,586.27,593.95,1985463
2020-01-21,1332,590.11,592.98,585.3,586.27,2203487
2020-01-20,1332,592.98,595.86,591.06,591.06,1283657
2020-01-17,1332,592.98,596.82,588.18,592.98,1747532
2020-01-16,1332,595.86,598.74,588.18,591.06,2572837
2020-01-15,1332,598.74,600.67,593.95,594.91,1719602
2020-01-14,1332,601.62,602.57,598.74,600.67,1415284
2020-01-10,1332,601.62,604.51,599.7,601.62,1701155
2020-01-09,1332,602.57,607.38,600.67,603.54,2288112
2020-01-08,1332,598.74,600.67,590.11,594.91,3525601
2020-01-07,1332,608.33,613.13,603.54,611.21,1885726
2020-01-06,1332,613.13,613.13,602.57,603.54,2308226
2019-12-30,1332,631.36,635.22,625.6,625.6,1549517
2019-12-27,1332,629.46,632.32,625.6,628.49,1427582
2019-12-26,1332,622.73,628.49,622.73,627.53,1125766
2019-12-25,1332,627.53,631.36,617.93,621.78,2499259
2019-12-24,1332,622.73,632.32,622.73,630.41,2651417
2019-12-23,1332,619.85,624.65,617.93,618.89,1692921
2019-12-20,1332,619.85,622.73,615.06,615.06,2561894
2019-12-19,1332,618.89,621.78,611.21,611.21,3163649
2019-12-18,1332,634.24,637.12,622.73,624.65,4025014
2019-12-17,1332,644.8,656.31,640.0,640.0,3711942
2019-12-16,1332,644.8,661.11,639.04,642.88,7182307
2019-12-13,1332,614.1,625.6,611.21,625.6,6754387
2019-12-12,1332,631.36,631.36,605.46,605.46,5070427
2019-12-11,1332,617.93,638.08,616.02,634.24,5697093
2019-12-10,1332,601.62,616.02,599.7,613.13,5276780
2019-12-09,1332,599.7,599.7,589.15,593.95,3385530
2019-12-06,1332,606.42,606.42,592.98,594.91,3126027
2019-12-05,1332,616.97,617.93,598.74,606.42,3622524
2019-12-04,1332,613.13,622.73,611.21,616.02,2034028
2019-12-03,1332,631.36,631.36,620.82,620.82,2709780
2019-12-02,1332,629.46,640.0,629.46,639.04,2347829
2019-11-29,1332,629.46,634.24,626.56,630.41,2234544
2019-11-28,1332,628.49,635.22,618.89,629.46,4310676
2019-11-27,1332,621.78,635.22,620.82,635.22,3337591
2019-11-26,1332,610.26,617.93,609.3,615.06,3327586
2019-11-25,1332,596.82,608.33,594.91,608.33,1928350
2019-11-22,1332,587.23,597.79,586.27,590.11,2638077
2019-11-21,1332,593.95,598.74,582.43,587.23,3668691
2019-11-20,1332,613.13,613.13,592.98,592.98,3222846
2019-11-19,1332,632.32,632.32,613.13,615.06,3908186
2019-11-18,1332,639.04,639.04,621.78,626.56,3606160
2019-11-15,1332,623.69,657.26,622.73,648.64,5705742
2019-11-14,1332,613.13,622.73,611.21,617.93,2436207
2019-11-13,1332,611.21,612.18,606.42,609.3,1844559
2019-11-12,1332,612.18,613.13,604.51,609.3,1454157
2019-11-11,1332,623.69,623.69,609.3,614.1,1984419
2019-11-08,1332,624.65,624.65,615.06,617.93,2191501
2019-11-07,1332,616.02,626.56,610.26,615.06,2129596
2019-11-06,1332,622.73,628.49,604.51,610.26,3343740
2019-11-05,1332,599.7,620.82,583.39,610.26,6120115
2019-11-01,1332,591.06,592.03,583.39,590.11,2535215
2019-10-31,1332,596.82,600.67,592.98,595.86,2002345
2019-10-30,1332,585.3,592.03,583.39,592.03,2825982
2019-10-29,1332,581.47,590.11,580.52,587.23,1790887
2019-10-28,1332,587.23,587.23,575.72,578.58,1702822
2019-10-25,1332,575.72,588.18,574.77,587.23,3832836
2019-10-24,1332,583.39,583.39,572.83,573.79,2067587
2019-10-23,1332,583.39,585.3,573.79,582.43,1795159
2019-10-21,1332,580.52,585.3,579.56,580.52,1313151
2019-10-18,1332,580.52,592.98,580.52,585.3,2919362
2019-10-17,1332,577.63,591.06,574.77,576.67,3362291
2019-10-16,1332,598.74,598.74,581.47,584.35,2355229
2019-10-15,1332,596.82,604.51,592.98,596.82,2988356
2019-10-11,1332,595.86,597.79,584.35,587.23,2812851
2019-10-10,1332,583.39,592.03,578.58,591.06,2341994
2019-10-09,1332,573.79,585.3,573.79,583.39,2254137
2019-10-08,1332,568.04,580.52,567.08,578.58,2094788
2019-10-07,1332,566.12,568.04,559.41,562.28,1672808
2019-10-04,1332,557.48,564.2,552.69,561.32,3269849
2019-10-03,1332,569.0,570.91,554.61,558.43,4958601
2019-10-02,1332,585.3,591.06,582.43,586.27,2235899
2019-10-01,1332,585.3,598.74,585.3,594.91,1515750
2019-09-30,1332,593.95,593.95,583.39,586.27,2197338
2019-09-27,1332,600.67,603.54,590.11,598.74,2666529
2019-09-26,1332,606.44,613.1,605.49,609.3,1764203
2019-09-25,1332,596.89,603.57,591.18,603.57,1260490
2019-09-24,1332,599.76,606.44,595.95,597.86,1000925
2019-09-20,1332,600.73,603.57,594.04,599.76,1474329
2019-09-19,1332,599.76,609.3,598.81,601.67,1321946
2019-09-18,1332,609.3,610.25,598.81,599.76,1477791
2019-09-17,1332,610.25,614.07,607.39,609.3,1446013
2019-09-13,1332,604.53,615.02,598.81,609.3,3550221
2019-09-12,1332,609.3,609.3,595.0,595.95,1923613
2019-09-11,1332,599.76,605.49,594.04,603.57,1899073
2019-09-10,1332,584.5,595.95,580.7,594.04,1670551
2019-09-09,1332,575.94,584.5,574.98,582.6,1115762
2019-09-06,1332,582.6,584.5,573.06,575.94,1379943
2019-09-05,1332,571.16,585.46,569.26,577.84,1789164
2019-09-04,1332,573.06,574.0,568.29,571.16,1224413
2019-09-03,1332,573.06,577.84,568.29,574.98,1561586
2019-09-02,1332,583.56,583.56,573.06,575.94,1153518
2019-08-30,1332,574.0,589.27,571.16,587.37,1847683
2019-08-29,1332,557.82,574.0,557.82,572.11,1309781
2019-08-28,1332,562.58,568.29,557.82,559.71,1119328
2019-08-27,1332,575.94,575.94,563.54,563.54,1872750
2019-08-26,1332,565.43,571.16,561.63,570.21,1484816
2019-08-23,1332,582.6,588.32,578.78,582.6,1162852
2019-08-22,1332,574.98,587.37,574.0,581.65,3024588
2019-08-21,1332,571.16,576.88,569.26,574.0,1677054
2019-08-20,1332,572.11,579.72,567.34,573.06,1773538
2019-08-19,1332,570.21,573.06,563.54,569.26,1281359
2019-08-16,1332,558.76,564.48,555.91,560.67,1186237
2019-08-15,1332,555.91,563.54,553.99,560.67,1959690
2019-08-14,1332,570.21,574.0,564.48,569.26,2225653
2019-08-13,1332,578.78,580.7,568.29,570.21,2186115
2019-08-09,1332,585.46,593.09,583.56,588.32,1656077
2019-08-08,1332,586.42,589.27,574.98,583.56,2023559
2019-08-07,1332,609.3,611.2,582.6,588.32,3356307
2019-08-06,1332,575.94,622.64,574.98,619.78,4456338
2019-08-05,1332,629.33,629.33,572.11,594.04,5628943
2019-08-02,1332,643.62,654.12,637.9,638.86,1824296
2019-08-01,1332,648.4,652.21,643.62,651.25,1410775
2019-07-31,1332,667.47,668.42,656.02,656.99,1976994
2019-07-30,1332,677.0,678.9,672.23,675.09,1266886
2019-07-29,1332,663.65,675.09,662.71,675.09,1119748
2019-07-26,1332,656.99,663.65,655.06,662.71,1154882
2019-07-25,1332,661.74,664.6,656.99,657.93,1150057
2019-07-24,1332,669.37,669.37,662.71,664.6,1192740
2019-07-23,1332,663.65,670.32,657.93,667.47,1280627
2019-07-22,1332,668.42,673.19,662.71,663.65,1889634
2019-07-19,1332,653.16,681.76,653.16,677.95,2748873
2019-07-18,1332,663.65,665.55,644.58,646.49,2620401
2019-07-17,1332,677.0,677.0,667.47,671.27,1657546
2019-07-16,1332,673.19,677.0,667.47,675.09,1538723
2019-07-12,1332,683.66,686.54,672.23,677.0,2348670
2019-07-11,1332,669.37,678.9,664.6,677.95,2756005
2019-07-10,1332,651.25,667.47,649.35,665.55,1929066
2019-07-09,1332,656.02,667.47,655.06,657.93,1848102
2019-07-08,1332,661.74,661.74,647.44,649.35,1814019
2019-07-05,1332,672.23,675.09,660.78,663.65,1681877
2019-07-04,1332,677.0,677.95,656.99,669.37,3579271
2019-07-03,1332,645.53,665.55,645.53,663.65,3709105
2019-07-02,1332,644.58,649.35,635.99,637.9,1374070
2019-07-01,1332,649.35,651.25,639.81,642.68,1682610
2019-06-28,1332,628.38,638.86,619.78,636.95,2382335
2019-06-27,1332,634.11,635.99,625.5,628.38,2279454
2019-06-26,1332,642.68,643.62,633.13,641.72,1534527
2019-06-25,1332,660.78,662.71,646.49,649.35,1878517
2019-06-24,1332,663.65,664.6,655.06,657.93,2114170
2019-06-21,1332,660.78,663.65,654.12,657.93,2360626
2019-06-20,1332,664.6,666.5,649.35,661.74,3705121
2019-06-19,1332,642.68,651.25,640.76,647.44,2531782
2019-06-18,1332,633.13,640.76,626.46,635.99,2946352
2019-06-17,1332,623.61,639.81,623.61,635.99,1913650
2019-06-14,1332,634.11,635.05,621.7,621.7,1880510
2019-06-13,1332,629.33,635.99,622.64,633.13,1790002
2019-06-12,1332,621.7,628.38,619.78,625.5,1365784
2019-06-11,1332,623.61,628.38,617.87,624.55,1077799
2019-06-10,1332,633.13,634.11,622.64,623.61,1565257
2019-06-07,1332,625.5,629.33,614.07,623.61,1882922
2019-06-06,1332,618.83,619.78,602.61,611.2,2460782
2019-06-05,1332,610.25,622.64,609.3,620.74,2053028
2019-06-04,1332,605.49,608.34,595.95,600.73,1912811
2019-06-03,1332,622.64,626.46,609.3,610.25,1928227
2019-05-31,1332,625.5,641.72,621.7,629.33,2866647
2019-05-30,1332,623.61,627.42,617.87,625.5,2811064
2019-05-29,1332,617.87,625.5,615.02,619.78,2679236
2019-05-28,1332,633.13,642.68,624.55,624.55,2925271
2019-05-27,1332,658.87,658.87,633.13,635.99,1713863
2019-05-24,1332,658.87,660.78,647.44,653.16,1538829
2019-05-23,1332,648.4,665.55,647.44,661.74,2351923
2019-05-22,1332,641.72,653.16,638.86,651.25,2289415
2019-05-21,1332,656.99,661.74,636.95,638.86,2925692
2019-05-20,1332,641.72,656.02,638.86,649.35,2281656
2019-05-17,1332,652.21,653.16,628.38,634.11,2932404
2019-05-16,1332,645.53,662.71,643.62,649.35,3302925
2019-05-15,1332,640.76,646.49,626.46,644.58,3952626
2019-05-14,1332,670.32,702.75,625.5,649.35,6191178
2019-05-13,1332,683.66,689.38,678.9,686.54,2345733
2019-05-10,1332,685.58,690.34,677.0,684.63,2605299
2019-05-09,1332,704.64,705.61,687.49,690.34,2438444
2019-05-08,1332,729.44,731.35,714.19,717.99,1754345
2019-05-07,1332,743.75,745.65,733.26,738.01,2040969
2019-04-26,1332,741.83,743.75,735.16,740.88,1706313
2019-04-25,1332,737.07,740.88,730.4,740.88,1463214
2019-04-24,1332,740.88,743.75,735.16,738.99,2408658
2019-04-23,1332,730.4,735.16,720.87,730.4,2027543
2019-04-22,1332,723.71,735.16,719.91,727.53,2695283
2019-04-19,1332,709.41,728.49,703.69,718.95,3981571
2019-04-18,1332,723.71,724.67,709.41,712.27,2281865
2019-04-17,1332,740.88,740.88,722.77,722.77,3025846
2019-04-16,1332,744.7,750.42,738.01,741.83,3149179
2019-04-15,1332,735.16,754.24,729.44,750.42,3052380
2019-04-12,1332,736.12,737.07,721.82,728.49,2136719
2019-04-11,1332,737.07,741.83,728.49,729.44,2364402
2019-04-10,1332,736.12,740.88,731.35,732.3,1604059
2019-04-09,1332,743.75,746.6,736.12,739.93,2201322
2019-04-08,1332,738.99,757.09,738.01,742.79,2856893
2019-04-05,1332,753.28,758.05,738.99,744.7,3146769
2019-04-04,1332,766.63,772.36,761.86,762.81,2406247
2019-04-03,1332,781.88,783.79,758.05,778.08,3509844
2019-04-02,1332,800.96,803.81,784.75,786.66,2448302
2019-04-01,1332,810.48,812.41,796.18,801.92,2224183
2019-03-29,1332,812.41,818.13,799.04,805.71,2591666
2019-03-28,1332,797.14,822.88,792.38,809.54,5482957
2019-03-27,1332,775.21,785.7,768.53,782.84,2252815
2019-03-26,1332,760.97,777.1,757.17,775.21,3362807
2019-03-25,1332,759.09,760.97,751.49,756.24,2006745
2019-03-22,1332,762.86,764.77,756.24,763.82,1784266
2019-03-20,1332,750.55,761.93,747.69,759.09,2371925
2019-03-19,1332,766.67,767.62,760.03,762.86,1731783
2019-03-18,1332,770.45,772.36,761.93,766.67,1924224
2019-03-15,1332,767.62,773.32,762.86,770.45,2865679
2019-03-14,1332,749.59,764.77,747.69,762.86,2581126
2019-03-13,1332,759.09,760.97,745.79,749.59,2671445
2019-03-12,1332,759.09,768.56,756.24,759.09,2935553
2019-03-11,1332,740.11,754.34,739.16,752.44,2280129
2019-03-08,1332,743.9,748.64,733.47,735.36,3001845
2019-03-07,1332,740.11,749.59,739.16,748.64,2634769
2019-03-06,1332,735.36,737.26,728.72,735.36,1608053
2019-03-05,1332,735.36,744.86,734.41,736.31,1968490
2019-03-04,1332,731.57,740.11,727.76,734.41,2512621
2019-03-01,1332,701.19,723.03,700.25,722.07,3878590
2019-02-28,1332,687.91,698.36,684.13,691.71,1856352
2019-02-27,1332,680.31,686.96,680.31,683.17,1214524
2019-02-26,1332,681.27,686.96,679.37,680.31,1346472
2019-02-25,1332,680.31,686.01,677.47,679.37,1496655
2019-02-22,1332,675.57,680.31,670.85,678.43,1323391
2019-02-21,1332,681.27,683.17,675.57,679.37,1579175
2019-02-20,1332,694.57,696.46,687.91,688.88,1376825
2019-02-19,1332,697.41,704.05,691.71,691.71,1611108
2019-02-18,1332,692.65,697.41,685.07,694.57,1500238
2019-02-15,1332,684.13,689.82,677.47,687.91,1368815
2019-02-14,1332,675.57,683.17,672.73,679.37,1489277
2019-02-13,1332,692.65,692.65,677.47,679.37,1839596
2019-02-12,1332,692.65,694.57,684.13,686.96,1863626
2019-02-08,1332,691.71,695.51,686.96,689.82,1977763
2019-02-07,1332,690.77,702.16,687.91,699.3,2489013
2019-02-06,1332,685.07,702.16,682.22,698.36,4141963
2019-02-05,1332,646.18,689.82,633.84,685.07,5636403
2019-02-04,1332,629.08,641.42,626.25,638.58,1705117
2019-02-01,1332,635.72,641.42,630.02,630.97,1497180
2019-01-31,1332,643.32,646.18,631.95,635.72,1681719
2019-01-30,1332,632.89,642.38,631.95,637.62,1602150
2019-01-29,1332,631.95,641.42,630.02,640.48,2025188
2019-01-28,1332,632.89,632.89,625.29,629.08,1809665
2019-01-25,1332,632.89,639.53,632.89,637.62,1654215
2019-01-24,1332,636.67,640.48,631.95,634.77,1670128
2019-01-23,1332,634.77,637.62,627.19,634.77,1802919
2019-01-22,1332,633.84,638.58,628.15,635.72,2393318
2019-01-21,1332,630.02,634.77,617.69,630.02,2163882
2019-01-18,1332,603.48,629.08,602.5,624.33,2380041
2019-01-17,1332,612.97,613.91,606.32,607.26,2124993
2019-01-16,1332,626.25,630.02,611.07,616.75,2116036
2019-01-15,1332,611.07,619.6,606.32,616.75,1845497
2019-01-11,1332,617.69,619.6,607.26,610.1,2518102
2019-01-10,1332,614.86,621.49,607.26,617.69,2647945
2019-01-09,1332,610.1,621.49,607.26,613.91,3723245
2019-01-08,1332,595.88,602.5,592.08,600.63,2302577
2019-01-07,1332,593.03,599.67,589.23,591.13,1845919
2019-01-04,1332,567.4,583.55,564.57,583.55,2305949
2018-12-28,1332,584.48,589.23,580.7,582.59,2209200
2018-12-27,1332,579.73,586.39,574.04,583.55,2969595
2018-12-26,1332,564.57,577.86,557.92,568.36,3175530
2018-12-25,1332,574.04,575.97,563.61,566.47,2374244
2018-12-21,1332,613.91,617.69,593.03,596.82,3359435
2018-12-20,1332,598.72,612.0,593.98,601.57,3762873
2018-12-19,1332,609.17,620.56,600.63,606.32,3730200
2018-12-18,1332,626.25,627.19,612.97,615.8,2711177
2018-12-17,1332,634.77,640.48,631.95,634.77,1864152
2018-12-14,1332,636.67,647.11,635.72,638.58,3521948
2018-12-13,1332,657.55,659.45,639.53,641.42,3465565
2018-12-12,1332,647.11,660.4,646.18,660.4,3805976
2018-12-11,1332,641.42,649.96,637.62,642.38,3254572
2018-12-10,1332,642.38,646.18,630.02,631.95,2264425
2018-12-07,1332,652.81,660.4,641.42,646.18,2824683
2018-12-06,1332,650.92,652.81,641.42,649.96,3065605
2018-12-05,1332,643.32,658.5,642.38,658.5,3239291
2018-12-04,1332,654.7,660.4,649.96,650.92,2578596
2018-12-03,1332,652.81,659.45,650.92,650.92,2637402
2018-11-30,1332,656.6,661.36,649.01,650.92,2607788
2018-11-29,1332,671.78,671.78,655.67,656.6,3177952
2018-11-28,1332,671.78,677.47,667.98,670.85,1799548
2018-11-27,1332,678.43,683.17,670.85,671.78,1713864
2018-11-26,1332,685.07,687.91,674.63,683.17,2315120
2018-11-22,1332,666.09,683.17,665.15,676.54,2689256
2018-11-21,1332,669.89,674.63,664.19,665.15,1521001
2018-11-20,1332,668.93,675.57,663.24,674.63,1850451
2018-11-19,1332,671.78,677.47,667.05,671.78,1880487
2018-11-16,1332,661.36,672.73,659.45,669.89,1640828
2018-11-15,1332,657.55,667.98,651.86,665.15,2086631
2018-11-14,1332,657.55,664.19,657.55,662.29,2391740
2018-11-13,1332,669.89,675.57,656.6,664.19,3141172
2018-11-12,1332,668.93,683.17,668.93,675.57,3828109
2018-11-09,1332,672.73,687.91,671.78,671.78,3183223
2018-11-08,1332,645.21,670.85,641.42,668.93,3779419
2018-11-07,1332,668.93,671.78,644.26,645.21,4094642
2018-11-06,1332,643.32,677.47,635.72,671.78,5328346
2018-11-05,1332,673.68,676.54,624.33,658.5,10467938
2018-11-02,1332,682.22,683.17,667.05,677.47,4284030
2018-11-01,1332,679.37,691.71,678.43,686.96,2414185
2018-10-31,1332,682.22,685.07,669.89,684.13,3778891
2018-10-30,1332,681.27,686.96,676.54,681.27,4013385
2018-10-29,1332,678.43,690.77,673.68,684.13,2974126
2018-10-26,1332,676.54,686.96,671.78,683.17,3199031
2018-10-25,1332,689.82,691.71,675.57,678.43,2785690
2018-10-24,1332,692.65,705.95,687.91,703.1,3137693
2018-10-23,1332,694.57,698.36,683.17,683.17,2955261
2018-10-22,1332,704.05,706.89,694.57,700.25,2774410
2018-10-19,1332,692.65,702.16,690.77,698.36,2803816
2018-10-18,1332,699.3,700.25,692.65,692.65,2568690
2018-10-17,1332,701.19,704.99,694.57,699.3,3741372
2018-10-16,1332,684.13,696.46,674.63,693.61,3933289
2018-10-15,1332,672.73,687.91,670.85,682.22,2939664
2018-10-12,1332,669.89,678.43,667.98,677.47,3377036
2018-10-11,1332,673.68,680.31,668.93,678.43,3670128
2018-10-10,1332,674.63,690.77,673.68,687.91,3193762
2018-10-09,1332,668.93,675.57,658.5,666.09,3514465
2018-10-05,1332,677.47,683.17,672.73,676.54,3027878
2018-10-04,1332,675.57,686.01,674.63,681.27,2900458
2018-10-03,1332,682.22,682.22,665.15,676.54,3826527
2018-10-02,1332,689.82,690.77,674.63,682.22,5319282
2018-10-01,1332,704.99,707.84,697.41,697.41,4359910
2018-09-28,1332,697.41,707.84,688.88,702.16,6997103
2018-09-27,1332,663.24,692.65,662.29,684.13,9439429
2018-09-26,1332,633.84,661.36,631.95,658.5,4811719
2018-09-25,1332,645.15,660.25,633.85,634.77,8614939
2018-09-21,1332,608.37,619.7,607.43,616.86,4027521
2018-09-20,1332,605.54,607.43,597.05,606.49,2626456
2018-09-19,1332,608.37,609.32,602.7,604.6,2970389
2018-09-18,1332,601.77,611.2,601.77,610.25,2721027
2018-09-14,1332,606.49,607.43,598.95,603.66,3487982
2018-09-13,1332,604.6,608.37,601.77,602.7,2124871
2018-09-12,1332,589.52,603.66,588.56,603.66,3875594
